fecha,precio,apertura,maximo,minimo,ratiocorriente,capitaltotal,rotacioncxc,rotacioninventario,rotacioncxp,deudaneta,retornoactivos,retornocapital,margenbeneficio,deudacapitalsocial,valorempresa,ratiopagodividendo,ratiocoberturadividendo,smavg,rsi,macd,sig,dif,oro,plata,cobre,divisa
2021-10-08 00:00:00,58.7,58.95,59.14,58.56,3.24,8158.13,8.58,4.13,6.53,4237.77,18.44,22.49,32.11,51.95,49700.07,81.29,1.23,4997.25,47.68,-1.43,-1.55,0.12,1757.13,22.6768,4.2755,4.086
2021-10-09 00:00:00,58.8,59.38,59.51,58.71,3.24,8158.72,8.59,4.12,6.53,4234.65,18.45,22.51,32.08,51.91,49777.38,81.43,1.23,5012.5,48,-1.38,-1.53,0.15,1756.1367,22.6452,4.3058,4.0774
2021-10-10 00:00:00,58.9,59.81,59.87,58.85,3.23,8159.31,8.59,4.12,6.53,4231.52,18.46,22.52,32.05,51.86,49854.69,81.57,1.23,5027.75,48.33,-1.33,-1.52,0.19,1755.1433,22.6136,4.3362,4.0688
2021-10-11 00:00:00,59,60.24,60.24,59,3.23,8159.9,8.6,4.12,6.53,4228.39,18.47,22.54,32.02,51.82,49932,81.71,1.23,5043,48.65,-1.28,-1.51,0.23,1754.15,22.582,4.3665,4.0602
2021-10-12 00:00:00,58.97,58.85,59.07,58.85,3.22,8160.5,8.6,4.12,6.53,4225.26,18.48,22.55,31.99,51.78,49908.8,81.84,1.22,4955,48.56,-1.11,-1.43,0.32,1760.18,22.5629,4.3255,4.0278
2021-10-13 00:00:00,59.44,59.84,59.84,59.44,3.21,8161.09,8.61,4.12,6.53,4222.13,18.49,22.57,31.96,51.74,50272.15,81.98,1.22,4814,50.23,-0.93,-1.33,0.4,1792.97,23.093,4.516,3.9613
2021-10-14 00:00:00,62.75,62.06,62.9,62.06,3.21,8161.68,8.61,4.12,6.53,4219,18.5,22.58,31.93,51.7,52831.05,82.12,1.22,4700,60.07,-0.51,-1.16,0.65,1795.87,23.5195,4.6315,3.9102
2021-10-15 00:00:00,66.5,63.56,66.5,63.56,3.2,8162.27,8.62,4.12,6.53,4215.88,18.51,22.6,31.9,51.65,55730.11,82.25,1.22,4679,67.83,0.12,-0.91,1.03,1767.62,23.3098,4.7295,3.9196
2021-10-16 00:00:00,66.03,64.01,66.03,63.99,3.19,8162.86,8.62,4.12,6.53,4212.75,18.52,22.62,31.86,51.61,55369.36,82.39,1.22,4719,66.2,0.25,-0.81,1.06,1766.6999,23.271,4.7282,3.9283
2021-10-17 00:00:00,65.57,64.45,65.57,64.41,3.19,8163.45,8.63,4.12,6.54,4209.62,18.53,22.63,31.83,51.57,55008.59,82.53,1.22,4759,64.56,0.38,-0.72,1.1,1765.7799,23.2321,4.7268,3.9371
2021-10-18 00:00:00,65.1,64.9,65.1,64.84,3.18,8164.04,8.63,4.12,6.54,4206.49,18.54,22.65,31.8,51.53,54647.79,82.67,1.21,4799,62.92,0.51,-0.62,1.13,1764.86,23.1933,4.7255,3.9458
2021-10-19 00:00:00,66.1,66.3,66.3,66.1,3.18,8164.63,8.64,4.12,6.54,4203.36,18.55,22.66,31.77,51.49,55420.87,82.8,1.21,769,64.88,0.88,-0.32,1.2,1769.29,23.667,4.703,3.9356
2021-10-20 00:00:00,65.75,65.66,65.89,65.66,3.17,8165.23,8.64,4.11,6.54,4200.23,18.56,22.68,31.74,51.44,55150.29,82.94,1.21,781,63.61,1.13,-0.03,1.17,1782.08,24.292,4.7345,3.933
2021-10-21 00:00:00,63.45,63.7,63.97,63.45,3.16,8165.82,8.65,4.11,6.54,4197.11,18.57,22.69,31.71,51.4,53372.21,83.08,1.21,822,55.89,1.14,0.2,0.94,1782.9,24.156,4.5585,3.9415
2021-10-22 00:00:00,64.01,65,65.1,64.01,3.16,8166.41,8.65,4.11,6.54,4193.98,18.58,22.71,31.68,51.36,53805.13,83.21,1.21,888,57.25,1.17,0.4,0.78,1792.65,24.3233,4.498,3.9598
2021-10-23 00:00:00,64.57,65.13,65.3,64.47,3.15,8167,8.66,4.11,6.54,4190.85,18.59,22.72,31.65,51.32,54240.61,83.35,1.2,893.33,58.55,1.22,0.46,0.76,1797.6763,24.4054,4.508,3.9618
2021-10-24 00:00:00,65.14,65.27,65.5,64.94,3.15,8167.59,8.66,4.11,6.54,4187.72,18.6,22.74,31.62,51.28,54676.11,83.49,1.2,898.67,59.85,1.27,0.52,0.75,1802.7029,24.4876,4.518,3.9638
2021-10-25 00:00:00,65.7,65.4,65.7,65.4,3.14,8168.18,8.67,4.11,6.54,4184.59,18.61,22.75,31.58,51.24,55111.64,83.63,1.2,904,61.14,1.32,0.58,0.74,1807.73,24.5697,4.528,3.9658
2021-10-26 00:00:00,64.55,64.32,64.55,64.32,3.13,8168.77,8.67,4.11,6.54,4181.47,18.62,22.77,31.55,51.19,54222.6,83.76,1.2,896,57.32,1.33,0.73,0.6,1792.91,24.1575,4.486,3.9751
2021-10-27 00:00:00,61.15,62.61,62.61,61.15,3.13,8169.37,8.68,4.11,6.54,4178.34,18.63,22.78,31.52,51.15,51594.12,83.9,1.2,1098,47.79,1.05,0.79,0.26,1796.81,24.0638,4.3895,3.9719
2021-10-28 00:00:00,61.78,61.75,61.8,61.75,3.12,8169.96,8.68,4.11,6.55,4175.21,18.64,22.8,31.49,51.11,52081.16,84.04,1.2,1103,49.47,0.87,0.81,0.06,1798.91,24.079,4.4275,3.9698
2021-10-29 00:00:00,60.3,60.55,60.55,60.11,3.11,8170.55,8.69,4.11,6.55,4172.08,18.65,22.82,31.46,51.07,50937,84.17,1.19,1596,45.75,0.6,0.77,-0.17,1783.38,23.903,4.359,3.9865
2021-10-30 00:00:00,60.12,60.39,60.39,59.98,3.11,8171.14,8.7,4.11,6.55,4168.95,18.66,22.83,31.43,51.03,50801.7,84.31,1.19,1709.75,45.33,0.53,0.75,-0.21,1786.6799,23.9502,4.3657,3.9868
2021-10-31 00:00:00,59.95,60.22,60.22,59.86,3.1,8171.73,8.7,4.11,6.55,4165.82,18.67,22.85,31.4,50.98,50666.41,84.45,1.19,1823.5,44.91,0.46,0.72,-0.26,1789.9799,23.9973,4.3723,3.9872
2021-11-01 00:00:00,59.77,60.06,60.06,59.73,3.1,8172.32,8.71,4.1,6.55,4162.7,18.68,22.86,31.37,50.94,50531.13,84.58,1.19,1937.25,44.49,0.39,0.7,-0.31,1793.28,24.0445,4.379,3.9875
2021-11-02 00:00:00,59.6,59.9,59.9,59.6,3.09,8172.91,8.71,4.1,6.55,4159.57,18.69,22.88,31.34,50.9,50395.84,84.72,1.19,2051,44.07,0.33,0.68,-0.35,1787.76,23.5369,4.3515,4.0013
2021-11-03 00:00:00,59.13,59.28,59.28,58.52,3.08,8173.5,8.72,4.1,6.55,4156.44,18.7,22.89,31.3,50.86,50032.5,84.86,1.18,2074,42.93,0.07,0.56,-0.49,1769.84,23.5191,4.309,4.0043
2021-11-04 00:00:00,58.78,59.3,59.3,58.38,3.08,8174.1,8.72,4.1,6.55,4153.31,18.71,22.91,31.27,50.82,49761.92,85,1.18,2067,42.05,-0.16,0.41,-0.57,1792.04,23.7955,4.309,4.0034
2021-11-05 00:00:00,59.52,60.02,60.02,59.11,3.07,8174.69,8.73,4.1,6.55,4150.18,18.72,22.92,31.24,50.77,49761.92,85.13,1.18,2074,44.33,-0.14,0.39,-0.53,1818.36,24.16,4.3355,4.0026
2021-11-06 00:00:00,60.27,60.74,60.74,59.84,3.07,8175.28,8.73,4.1,6.55,4147.05,18.73,22.94,31.21,50.73,50527.26,85.27,1.18,2081,46.6,-0.13,0.36,-0.49,1820.3001,24.2598,4.3552,4.0028
2021-11-07 00:00:00,61.01,61.46,61.46,60.57,3.06,8175.87,8.74,4.1,6.55,4143.93,18.74,22.95,31.18,50.69,51292.61,85.41,1.18,2088,48.88,-0.11,0.34,-0.45,1822.2401,24.3597,4.3748,4.0031
2021-11-08 00:00:00,61.75,62.18,62.18,61.3,3.05,8176.46,8.74,4.1,6.56,4140.8,18.75,22.97,31.15,50.65,52057.97,85.54,1.18,2095,51.15,-0.1,0.31,-0.41,1824.18,24.4595,4.3945,4.0033
2021-11-09 00:00:00,59.77,59.91,59.91,59.28,3.05,8177.05,8.75,4.1,6.56,4137.67,18.76,22.99,31.12,50.61,50527.27,85.68,1.17,2065,45.97,-0.21,0.21,-0.42,1831.92,24.3064,4.3725,4.0095
2021-11-10 00:00:00,58.3,59.7,59.84,58.3,3.04,8177.64,8.75,4.1,6.56,4134.54,18.77,23,31.09,50.57,49390.84,85.82,1.17,1926,42.52,-0.41,0.08,-0.49,1849.6,24.639,4.323,4.0151
2021-11-11 00:00:00,61.92,61.3,62.3,61.3,3.04,8178.23,8.76,4.1,6.56,4131.41,18.78,23.02,31.06,50.52,52189.39,85.96,1.17,2552,52.05,-0.27,0.01,-0.29,1862.11,25.2565,4.398,4.0063
2021-11-12 00:00:00,61.83,61.83,61.83,61.83,3.03,8178.83,8.76,4.09,6.56,4128.28,18.79,23.03,31.02,50.48,52119.82,86.09,1.17,2526,51.82,-0.17,-0.02,-0.15,1864.9,25.3176,4.447,4.0108
2021-11-13 00:00:00,61.4,61.4,61.4,61.4,3.02,8179.42,8.77,4.09,6.56,4125.16,18.8,23.05,30.99,50.44,52119.82,86.23,1.17,2511.25,50.74,-0.19,-0.03,-0.15,1864.2133,25.2328,4.4315,4.0012
2021-11-14 00:00:00,60.97,60.97,60.97,60.97,3.02,8180.01,8.77,4.09,6.56,4122.03,18.81,23.06,30.96,50.4,52119.82,86.37,1.16,2496.5,49.65,-0.2,-0.05,-0.16,1863.5267,25.1479,4.416,3.9917
2021-11-15 00:00:00,60.53,60.53,60.53,60.53,3.01,8180.6,8.78,4.09,6.56,4118.9,18.82,23.08,30.93,50.36,52119.82,86.5,1.16,2481.75,48.56,-0.21,-0.06,-0.16,1862.84,25.0631,4.4005,3.9821
2021-11-16 00:00:00,60.1,60.1,60.1,60.1,3,8181.19,8.78,4.09,6.56,4115.77,18.83,23.09,30.9,50.31,50782.38,86.64,1.16,2467,47.48,-0.23,-0.07,-0.16,1850.63,24.8341,4.3545,3.9856
2021-11-17 00:00:00,59.85,60.22,60.56,59.85,3,8181.78,8.79,4.09,6.56,4112.64,18.84,23.11,30.87,50.27,50589.11,86.78,1.16,2669,46.87,-0.29,-0.11,-0.18,1867.48,25.0858,4.268,4.004
2021-11-18 00:00:00,59.3,59.3,59.3,59.3,2.99,8182.37,8.79,4.09,6.56,4109.52,18.85,23.12,30.84,50.23,50163.92,86.91,1.16,2631,45.48,-0.38,-0.16,-0.21,1858.94,24.8048,4.305,4.0114
2021-11-19 00:00:00,60.26,60.26,60.26,60.26,2.99,8182.97,8.8,4.09,6.57,4106.39,18.86,23.14,30.81,50.19,50906.08,87.05,1.15,2643,48.35,-0.37,-0.2,-0.16,1845.73,24.6185,4.4,3.9962
2021-11-20 00:00:00,59.57,59.24,59.61,59.19,2.98,8183.56,8.8,4.09,6.57,4103.26,18.87,23.16,30.78,50.15,50370.1,87.19,1.15,2700,46.59,-0.42,-0.23,-0.19,1832.0365,24.4729,4.3992,3.9965
2021-11-21 00:00:00,58.87,58.22,58.95,58.11,2.97,8184.15,8.81,4.09,6.57,4100.13,18.88,23.17,30.74,50.1,49834.1,87.33,1.15,2757,44.82,-0.47,-0.25,-0.22,1818.3432,24.3274,4.3983,3.9968
2021-11-22 00:00:00,58.18,57.2,58.3,57.04,2.97,8184.74,8.81,4.09,6.57,4097,18.89,23.19,30.71,50.06,49298.07,87.46,1.15,2814,43.06,-0.52,-0.27,-0.25,1804.65,24.1818,4.3975,3.9971
2021-11-23 00:00:00,59.45,59.88,59.88,59.45,2.96,8185.33,8.82,4.08,6.57,4093.87,18.9,23.2,30.68,50.02,50279.88,87.6,1.15,2841,46.88,-0.53,-0.32,-0.21,1789.16,23.659,4.4235,3.9979
2021-11-24 00:00:00,59.33,59.6,59.6,59.27,2.96,8185.92,8.82,4.08,6.57,4090.75,18.91,23.22,30.65,49.98,50187.11,87.74,1.15,2327,46.56,-0.54,-0.37,-0.18,1788.61,23.552,4.4645,4.0142
2021-11-25 00:00:00,58.16,58.02,58.3,57.86,2.95,8186.51,8.83,4.08,6.57,4087.62,18.92,23.23,30.62,49.94,50187.11,87.87,1.14,2076,43.67,-0.64,-0.4,-0.24,1788.85,23.5995,4.44,4.0224
2021-11-26 00:00:00,57,56.45,57,56.45,2.94,8187.1,8.83,4.08,6.57,4084.49,18.93,23.25,30.59,49.9,48385.83,88.01,1.14,1825,40.78,-0.73,-0.44,-0.3,1802.59,23.1555,4.2875,4.0379
2021-11-27 00:00:00,57.8,56.98,57.8,56.98,2.94,8187.7,8.84,4.08,6.57,4081.36,18.94,23.26,30.56,49.85,49004.26,88.15,1.14,1838.33,43.17,-0.72,-0.46,-0.26,1796.5936,23.0717,4.3055,4.0431
2021-11-28 00:00:00,58.6,57.52,58.6,57.52,2.93,8188.29,8.84,4.08,6.57,4078.23,18.95,23.28,30.53,49.81,49622.73,88.29,1.14,1851.67,45.56,-0.7,-0.47,-0.23,1790.5969,22.9879,4.3235,4.0482
2021-11-29 00:00:00,59.4,58.05,59.4,58.05,2.92,8188.88,8.85,4.08,6.57,4075.1,18.96,23.29,30.5,49.77,50241.23,88.42,1.14,1865,47.95,-0.68,-0.49,-0.2,1784.6,22.9041,4.3415,4.0534
2021-11-30 00:00:00,58.63,57.7,58.63,57.7,2.92,8189.47,8.85,4.08,6.58,4071.98,18.97,23.31,30.46,49.73,49645.95,88.56,1.13,1911,46.03,-0.7,-0.53,-0.17,1774.52,22.8355,4.2805,4.0538
2021-12-01 00:00:00,58,58,58,58,2.91,8190.06,8.86,4.08,6.58,4068.85,18.98,23.32,30.43,49.69,49158.91,88.7,1.13,1838,44.45,-0.75,-0.57,-0.18,1781.73,22.3165,4.247,4.0649
2021-12-02 00:00:00,58.29,58,58.29,58,2.91,8190.65,8.86,4.08,6.58,4065.72,18.99,23.34,30.4,49.64,49383.11,88.83,1.13,1766,45.38,-0.76,-0.61,-0.15,1768.74,22.386,4.2995,4.063
2021-12-03 00:00:00,57.51,58.1,58.1,57.5,2.9,8191.24,8.87,4.08,6.58,4062.59,19,23.36,30.37,49.6,48780.11,88.97,1.13,1839,43.29,-0.82,-0.65,-0.17,1783.29,22.5239,4.266,4.069
2021-12-04 00:00:00,58.08,58.47,58.47,58.07,2.89,8191.83,8.87,4.07,6.58,4059.46,19.01,23.37,30.34,49.56,49218.19,89.11,1.13,1622,45.13,-0.79,-0.66,-0.13,1781.7502,22.4781,4.2898,4.0719
2021-12-05 00:00:00,58.64,58.84,58.84,58.64,2.89,8192.43,8.88,4.07,6.58,4056.33,19.02,23.39,30.31,49.52,49656.27,89.25,1.13,1405,46.98,-0.76,-0.66,-0.09,1780.2102,22.4323,4.3137,4.0748
2021-12-06 00:00:00,59.21,59.21,59.21,59.21,2.88,8193.02,8.88,4.07,6.58,4053.21,19.03,23.4,30.28,49.48,50094.34,89.38,1.12,1188,48.82,-0.72,-0.67,-0.06,1778.67,22.3865,4.3375,4.0777
2021-12-07 00:00:00,60.06,60.3,60.75,60.04,2.88,8193.61,8.89,4.07,6.58,4050.08,19.04,23.42,30.25,49.43,50751.46,89.52,1.12,1246,51.38,-0.57,-0.65,0.08,1784.13,22.5051,4.339,4.077
2021-12-08 00:00:00,60.28,60.4,60.63,60.27,2.87,8194.2,8.89,4.07,6.58,4046.95,19.05,23.43,30.22,49.39,50921.53,89.66,1.12,1250,52.03,-0.49,-0.63,0.13,1782.99,22.4344,4.3925,4.0712
2021-12-09 00:00:00,60.5,60.5,60.5,60.5,2.86,8194.79,8.9,4.07,6.58,4043.82,19.06,23.45,30.18,49.35,51091.62,89.79,1.12,1254,52.69,-0.41,-0.6,0.19,1775.33,21.9624,4.332,4.079
2021-12-10 00:00:00,60.87,60.56,60.87,60.56,2.86,8195.38,8.9,4.07,6.58,4040.69,19.07,23.46,30.15,49.31,51377.66,89.93,1.12,1009,53.82,-0.25,-0.53,0.28,1782.84,22.1958,4.285,4.056
2021-12-11 00:00:00,60.51,60.25,60.51,60.25,2.85,8195.97,8.91,4.07,6.58,4037.57,19.08,23.48,30.12,49.27,51377.66,90.07,1.11,1012.75,52.59,-0.25,-0.52,0.27,1784.1167,22.2421,4.2838,4.0515
2021-12-12 00:00:00,60.14,59.94,60.15,59.94,2.85,8196.57,8.91,4.07,6.59,4034.44,19.09,23.49,30.09,49.23,51377.66,90.2,1.11,1016.5,51.36,-0.25,-0.5,0.26,1785.3934,22.2885,4.2827,4.0469
2021-12-13 00:00:00,59.78,59.63,59.79,59.63,2.84,8197.16,8.92,4.07,6.59,4031.31,19.1,23.51,30.06,49.18,51377.66,90.34,1.11,1020.25,50.12,-0.24,-0.49,0.25,1786.67,22.3348,4.2815,4.0424
2021-12-14 00:00:00,59.42,59.32,59.43,59.32,2.83,8197.75,8.92,4.07,6.59,4028.18,19.11,23.53,30.03,49.14,50256.69,90.48,1.11,1024,48.89,-0.24,-0.47,0.23,1770.85,21.9464,4.255,4.0454
2021-12-15 00:00:00,56.8,59,59,56.8,2.83,8198.34,8.93,4.06,6.59,4025.05,19.12,23.54,30,49.1,48231.21,90.62,1.11,1042,41.48,-0.44,-0.47,0.03,1776.92,22.0728,4.1805,4.0416
2021-12-16 00:00:00,56.73,58.62,58.62,56.73,2.82,8198.93,8.93,4.06,6.59,4021.92,19.13,23.56,29.97,49.06,48231.21,90.75,1.11,637,41.3,-0.47,-0.47,0,1799.35,22.4915,4.3025,4.0294
2021-12-17 00:00:00,56.65,58.24,58.24,56.65,2.81,8199.52,8.94,4.06,6.59,4018.8,19.14,23.57,29.94,49.02,48231.21,90.89,1.1,628.5,41.11,-0.51,-0.48,-0.03,1798.11,22.3695,4.2925,4.0326
2021-12-18 00:00:00,56.58,57.86,57.86,56.58,2.81,8200.11,8.94,4.06,6.59,4015.67,19.15,23.59,29.9,48.97,48135.86,91.03,1.1,620,40.92,-0.54,-0.48,-0.06,1795.7166,22.3367,4.2917,4.0377
2021-12-19 00:00:00,56.5,57.48,57.48,56.5,2.8,8200.7,8.95,4.06,6.59,4012.54,19.16,23.6,29.87,48.93,48040.52,91.16,1.1,611.5,40.74,-0.58,-0.49,-0.09,1793.3233,22.3038,4.2908,4.0429
2021-12-20 00:00:00,56.43,57.1,57.1,56.43,2.8,8201.3,8.95,4.06,6.59,4009.41,19.17,23.62,29.84,48.89,47945.18,91.3,1.1,603,40.55,-0.61,-0.5,-0.12,1790.93,22.271,4.29,4.048
2021-12-21 00:00:00,59.37,59.37,59.37,58.89,2.79,8201.89,8.96,4.06,6.59,4006.28,19.18,23.63,29.81,48.85,50218.04,91.44,1.1,587,50.15,-0.51,-0.5,-0.01,1789.27,22.5183,4.3425,4.0447
2021-12-22 00:00:00,59.19,59.3,59.3,59.01,2.78,8202.48,8.96,4.06,6.59,4003.15,19.19,23.65,29.78,48.81,50078.88,91.58,1.09,600,49.62,-0.44,-0.49,0.05,1803.67,22.811,4.389,4.0294
2021-12-23 00:00:00,60,59.5,60,59.5,2.78,8203.07,8.97,4.06,6.6,4000.03,19.2,23.66,29.75,48.76,50705.07,91.71,1.09,518,52.07,-0.32,-0.45,0.14,1808.81,22.8818,4.3895,3.9931
2021-12-24 00:00:00,60.25,59.88,60.25,59.88,2.77,8203.66,8.97,4.06,6.6,3996.9,19.21,23.68,29.72,48.72,50705.07,91.85,1.09,497.75,52.8,-0.27,-0.44,0.17,1810.26,23.0205,4.405,4
2021-12-25 00:00:00,60.5,60.25,60.5,60.25,2.77,8204.25,8.98,4.06,6.6,3993.77,19.22,23.69,29.69,48.68,50962.77,91.99,1.09,477.5,53.53,-0.22,-0.42,0.2,1810.8833,23.0362,4.4265,3.9958
2021-12-26 00:00:00,60.75,60.63,60.75,60.63,2.76,8204.84,8.98,4.05,6.6,3990.64,19.23,23.71,29.66,48.64,51220.47,92.12,1.09,457.25,54.25,-0.18,-0.4,0.23,1811.5067,23.0519,4.448,3.9917
2021-12-27 00:00:00,61,61,61,61,2.75,8205.43,8.99,4.05,6.6,3987.51,19.24,23.73,29.62,48.6,51478.16,92.26,1.08,437,54.98,-0.13,-0.39,0.26,1812.13,23.0676,4.4695,3.9875
2021-12-28 00:00:00,61.2,61.3,61.3,61.2,2.75,8206.03,8.99,4.05,6.6,3984.38,19.25,23.74,29.59,48.56,51632.77,92.4,1.08,520,55.56,0.03,-0.31,0.33,1806.18,23.02,4.4295,3.9475
2021-12-29 00:00:00,60.72,60.72,60.72,60.72,2.74,8206.62,9,4.05,6.6,3981.26,19.26,23.76,29.56,48.51,51261.7,92.53,1.08,487,53.77,0.11,-0.22,0.33,1804.71,22.8331,4.41,3.9653
2021-12-30 00:00:00,61.78,61.78,61.78,61.78,2.73,8207.21,9,4.05,6.6,3978.13,19.27,23.77,29.53,48.47,52081.16,92.67,1.08,390,57.06,0.26,-0.13,0.39,1814.67,23.0426,4.3925,3.98
2021-12-31 00:00:00,61.72,61.65,61.72,61.65,2.73,8207.8,9.01,4.05,6.6,3975,19.28,23.79,29.5,48.43,51794.56,92.81,1.08,389,56.84,0.29,-0.1,0.39,1829.2,23.3083,4.4635,3.9852
2022-01-01 00:00:00,61.67,61.52,61.67,61.52,2.74,8207.94,9.01,4.05,6.6,3977.45,19.28,23.79,29.49,48.46,51737.87,92.87,1.08,372,56.62,0.31,-0.08,0.39,1819.9506,23.1721,4.4495,3.9815
2022-01-02 00:00:00,61.61,61.4,61.61,61.4,2.74,8208.08,9.01,4.05,6.6,3979.9,19.28,23.78,29.48,48.49,51681.18,92.94,1.08,355,56.39,0.34,-0.05,0.39,1810.7006,23.0359,4.4355,3.9777
2022-01-03 00:00:00,61.56,61.27,61.56,61.27,2.75,8208.23,9.02,4.05,6.61,3982.35,19.28,23.78,29.46,48.52,51624.48,93,1.08,338,56.17,0.36,-0.03,0.39,1801.45,22.8997,4.4215,3.974
2022-01-04 00:00:00,62.45,62.3,63,62.3,2.76,8208.37,9.02,4.06,6.61,3984.8,19.29,23.78,29.45,48.55,52312.52,93.06,1.07,345,58.97,0.51,0.08,0.43,1814.6,23.053,4.475,3.9456
2022-01-05 00:00:00,63,63,63,63,2.76,8208.51,9.02,4.06,6.61,3987.26,19.29,23.78,29.44,48.57,52737.72,93.13,1.07,333,60.65,0.66,0.19,0.46,1810.44,22.8053,4.4135,3.9529
2022-01-06 00:00:00,62.82,62.5,62.97,62,2.77,8208.65,9.02,4.06,6.61,3989.71,19.29,23.78,29.43,48.6,52598.57,93.19,1.07,372,59.79,0.75,0.31,0.45,1791.16,22.1987,4.3545,3.9555
2022-01-07 00:00:00,64,64.05,64.38,64,2.78,8208.8,9.03,4.06,6.61,3992.16,19.29,23.78,29.41,48.63,53510.8,93.25,1.07,504,63.45,0.91,0.43,0.49,1796.55,22.3682,4.41,3.9192
2022-01-08 00:00:00,63.83,64.03,64.25,63.83,2.78,8208.94,9.03,4.06,6.61,3994.61,19.29,23.78,29.4,48.66,53381.97,93.32,1.07,511.67,62.6,0.94,0.46,0.47,1798.26,22.4017,4.3907,3.9197
2022-01-09 00:00:00,63.67,64.02,64.13,63.66,2.79,8209.08,9.03,4.06,6.61,3997.06,19.3,23.78,29.39,48.69,53253.12,93.38,1.07,519.33,61.76,0.96,0.5,0.46,1799.97,22.4351,4.3713,3.9202
2022-01-10 00:00:00,63.5,64,64,63.49,2.8,8209.22,9.03,4.07,6.61,3999.51,19.3,23.77,29.38,48.72,53124.26,93.44,1.07,527,60.92,0.99,0.54,0.45,1801.68,22.4686,4.352,3.9207
2022-01-11 00:00:00,65.75,63.99,65.75,63.99,2.8,8209.36,9.04,4.07,6.61,4001.96,19.3,23.77,29.36,48.75,54863.7,93.51,1.07,1415,67.25,1.22,0.67,0.54,1821.6,22.7822,4.429,3.8956
2022-01-12 00:00:00,69.2,68.3,69.47,68.3,2.81,8209.51,9.04,4.07,6.61,4004.41,19.3,23.77,29.35,48.78,57530.82,93.57,1.07,1446,74.16,1.66,0.87,0.78,1826.15,23.1443,4.5765,3.8844
2022-01-13 00:00:00,68.42,69.06,69.27,68.42,2.82,8209.65,9.04,4.07,6.62,4006.86,19.3,23.77,29.34,48.81,56927.82,93.63,1.07,1964,70.53,1.92,1.08,0.84,1822.54,23.089,4.546,3.887
2022-01-14 00:00:00,67.87,67.6,67.87,66.64,2.82,8209.79,9.04,4.07,6.62,4009.32,19.31,23.77,29.33,48.84,56502.63,93.7,1.07,2170,68.01,2.06,1.28,0.78,1817.94,22.963,4.4205,3.866
2022-01-15 00:00:00,67.98,67.94,68.2,67.06,2.83,8209.93,9.05,4.07,6.62,4011.77,19.31,23.77,29.32,48.86,56502.63,93.76,1.07,2185,68.25,2.09,1.32,0.77,1818.37,22.9817,4.432,3.8581
2022-01-16 00:00:00,68.09,68.28,68.54,67.48,2.84,8210.08,9.05,4.08,6.62,4014.22,19.31,23.77,29.3,48.89,56502.63,93.82,1.07,2200,68.5,2.12,1.37,0.75,1818.8,23.0003,4.4435,3.8503
2022-01-17 00:00:00,68.21,68.63,68.87,67.9,2.84,8210.22,9.05,4.08,6.62,4016.67,19.31,23.77,29.29,48.92,56502.63,93.89,1.07,2215,68.74,2.15,1.41,0.74,1819.23,23.019,4.4335,3.8424
2022-01-18 00:00:00,68.32,68.97,69.2,68.32,2.85,8210.36,9.05,4.08,6.62,4019.12,19.32,23.76,29.28,48.95,56850.51,93.95,1.07,2230,68.99,2.18,1.46,0.72,1813.74,23.4707,4.3825,3.8597
2022-01-19 00:00:00,68.5,70.08,70.08,68.5,2.86,8210.5,9.06,4.08,6.62,4021.57,19.32,23.76,29.27,48.98,56989.67,94.02,1.06,2225,69.39,2.27,1.62,0.65,1840.54,24.1385,4.47,3.8554
2022-01-20 00:00:00,68.37,69.1,69.82,68.37,2.87,8210.64,9.06,4.08,6.62,4024.02,19.32,23.76,29.25,49.01,56889.17,94.08,1.06,2321,68.7,2.3,1.76,0.54,1839.29,24.4707,4.5825,3.8256
2022-01-21 00:00:00,65.9,66.1,66.4,65.9,2.87,8210.79,9.06,4.08,6.62,4026.47,19.32,23.76,29.24,49.04,54979.66,94.14,1.06,2384,57.02,2.1,1.82,0.28,1835.38,24.2975,4.524,3.8001
2022-01-22 00:00:00,65.43,65.07,65.77,64.87,2.88,8210.93,9.06,4.09,6.62,4028.92,19.32,23.76,29.23,49.07,54618.89,94.21,1.06,2392,55.24,2,1.82,0.18,1837.94,24.1939,4.4868,3.8136
2022-01-23 00:00:00,64.97,64.03,65.13,63.83,2.89,8211.07,9.07,4.09,6.63,4031.38,19.33,23.76,29.22,49.1,54258.12,94.27,1.06,2400,53.45,1.91,1.82,0.08,1840.5001,24.0904,4.4497,3.8272
2022-01-24 00:00:00,64.5,63,64.5,62.8,2.89,8211.21,9.07,4.09,6.63,4033.83,19.33,23.76,29.2,49.12,53897.34,94.33,1.06,2408,51.66,1.81,1.82,-0.01,1843.06,23.9868,4.4125,3.8407
2022-01-25 00:00:00,64.61,64.3,64.61,64.3,2.9,8211.36,9.07,4.09,6.63,4036.28,19.33,23.76,29.19,49.15,53982.38,94.4,1.06,2398,52.05,1.57,1.77,-0.2,1848.02,23.8105,4.45,3.8347
2022-01-26 00:00:00,65.4,66,66,65.4,2.91,8211.5,9.07,4.09,6.63,4038.73,19.33,23.75,29.18,49.18,54593.11,94.46,1.06,2391,54.8,1.42,1.7,-0.28,1819.59,23.5305,4.515,3.8253
2022-01-27 00:00:00,64.11,64.6,64.6,64.1,2.91,8211.64,9.08,4.09,6.63,4041.18,19.33,23.75,29.17,49.21,53595.84,94.52,1.06,2407,49.77,1.19,1.6,-0.41,1797.43,22.768,4.4235,3.8276
